date,location,station_reference,temperature_avg_c,temperature_min_c,temperature_max_c,dew_point_c,relative_humidity_pct,precipitation_mm,snow_depth_mm,wind_direction_deg,wind_speed_kmh,peak_wind_gust_kmh,sea_level_pressure_hpa,sunshine_minutes,cloud_cover_okta,visibility_m,weather_condition_code,temperature_range_c,pressure_change_hpa,rainfall_3day_mm,rainfall_7day_mm,next_day_temperature_c
2015-05-03,"Yangon, Myanmar",Yangon International Airport (VYYY),27.97,23.59,32.4,24.78,77.6,0.0,0,248.0,8.87,10.13,1009.01,235.0,6.0,8610.0,3,8.82,-0.99,36.38,101.28,29.32
2015-05-04,"Yangon, Myanmar",Yangon International Airport (VYYY),29.32,25.52,34.13,27.55,82.6,0.0,0,284.0,6.69,9.85,1011.02,92.0,6.7,6729.0,4,8.61,2.01,29.53,85.96,29.07
2015-05-05,"Yangon, Myanmar",Yangon International Airport (VYYY),29.07,25.35,34.76,25.44,86.1,0.0,0,217.0,9.15,9.33,1006.81,26.0,7.4,5973.0,4,9.41,-4.21,0.0,73.0,28.16
2015-05-06,"Yangon, Myanmar",Yangon International Airport (VYYY),28.16,23.96,31.87,26.81,,22.74,0,217.0,6.83,7.94,1011.0,251.0,6.3,3337.0,8,7.91,4.19,22.74,60.56,28.71
2015-05-07,"Yangon, Myanmar",Yangon International Airport (VYYY),28.71,25.58,33.89,25.63,87.6,10.81,0,227.0,12.33,21.77,1010.74,313.0,7.1,7105.0,8,8.31,-0.25,33.55,69.93,29.64
2015-05-08,"Yangon, Myanmar",Yangon International Airport (VYYY),29.64,25.02,34.84,26.52,85.7,0.0,0,218.0,12.38,12.42,1005.08,236.0,6.0,6880.0,3,9.82,-5.67,33.55,63.09,30.92
2015-05-09,"Yangon, Myanmar",Yangon International Airport (VYYY),30.92,27.52,35.91,27.12,91.0,9.99,0,262.0,,8.89,1011.34,131.0,5.4,5945.0,7,8.39,6.26,20.8,43.54,29.41
2015-05-10,"Yangon, Myanmar",Yangon International Airport (VYYY),29.41,25.52,34.05,27.46,86.0,13.23,0,218.0,5.29,7.27,1009.09,293.0,5.1,5405.0,8,8.53,-2.25,23.22,56.77,30.1
2015-05-11,"Yangon, Myanmar",Yangon International Airport (VYYY),30.1,25.79,35.77,27.51,90.9,0.0,0,210.0,5.88,7.31,1009.95,195.0,6.4,5965.0,4,9.98,0.86,23.22,56.77,28.71
2015-05-12,"Yangon, Myanmar",Yangon International Airport (VYYY),28.71,25.2,33.96,24.65,90.7,16.15,0,274.0,7.58,13.1,1011.41,352.0,5.0,4921.0,8,8.76,1.46,29.38,72.92,27.6
2015-05-13,"Yangon, Myanmar",Yangon International Airport (VYYY),27.6,24.73,32.99,22.13,83.9,6.02,0,201.0,12.38,12.71,1006.43,176.0,5.8,5772.0,7,8.25,-4.98,22.16,56.2,27.15
2015-05-14,"Yangon, Myanmar",Yangon International Airport (VYYY),27.15,23.21,31.52,23.44,89.2,0.0,0,268.0,9.74,10.43,1009.51,285.0,7.2,,4,8.31,3.08,22.16,45.39,28.68
2015-05-15,"Yangon, Myanmar",Yangon International Airport (VYYY),28.68,24.61,34.14,24.79,80.8,0.0,0,250.0,7.81,10.18,1009.96,309.0,5.8,5866.0,3,9.53,0.45,6.02,45.39,29.54
2015-05-16,"Yangon, Myanmar",Yangon International Airport (VYYY),29.54,25.64,34.13,24.97,91.8,39.62,0,224.0,8.27,14.08,1005.82,191.0,6.8,2558.0,25,8.49,-4.14,39.62,75.01,26.79
2015-05-17,"Yangon, Myanmar",Yangon International Airport (VYYY),26.79,23.82,33.01,23.12,89.2,0.0,0,329.0,10.75,10.85,1010.66,190.0,5.9,,3,9.19,4.84,39.62,61.78,27.16
2015-05-18,"Yangon, Myanmar",Yangon International Airport (VYYY),27.16,23.41,32.38,26.13,86.8,21.13,0,248.0,8.81,9.16,1008.5,275.0,8.0,3323.0,8,8.97,-2.16,60.75,82.91,29.6
2015-05-19,"Yangon, Myanmar",Yangon International Airport (VYYY),29.6,27.04,35.18,27.57,83.1,0.0,0,180.0,11.37,12.35,1007.51,106.0,4.9,6320.0,3,8.13,-0.99,21.13,66.76,28.74
2015-05-20,"Yangon, Myanmar",Yangon International Airport (VYYY),28.74,25.32,33.5,25.91,79.7,9.19,0,332.0,7.55,13.92,1008.48,139.0,6.4,5088.0,7,8.18,0.97,30.32,69.94,28.41
2015-05-21,"Yangon, Myanmar",Yangon International Airport (VYYY),28.41,24.67,33.35,25.96,80.9,0.0,0,272.0,10.21,10.32,1008.7,80.0,5.2,5615.0,3,8.68,0.22,9.19,69.94,28.13
2015-05-22,"Yangon, Myanmar",Yangon International Airport (VYYY),28.13,24.34,32.89,25.71,91.4,6.75,0,261.0,10.03,14.43,1006.83,134.0,7.7,5286.0,7,8.55,-1.87,15.94,76.68,28.85
2015-05-23,"Yangon, Myanmar",Yangon International Airport (VYYY),28.85,25.55,33.33,26.58,90.7,15.47,0,231.0,11.78,12.63,1010.75,257.0,5.5,3928.0,8,7.78,3.91,22.21,52.54,29.27
2015-05-24,"Yangon, Myanmar",Yangon International Airport (VYYY),29.27,24.76,35.3,26.83,86.3,0.0,0,257.0,7.69,8.52,1008.77,77.0,7.8,6661.0,4,10.54,-1.98,22.21,52.54,29.3
2015-05-25,"Yangon, Myanmar",Yangon International Airport (VYYY),29.3,25.09,34.61,26.96,87.5,16.0,0,170.0,10.97,16.24,1008.78,183.0,6.8,3691.0,8,9.52,0.02,31.46,47.4,31.09
2015-05-26,"Yangon, Myanmar",Yangon International Airport (VYYY),31.09,27.19,35.55,29.35,79.5,0.0,0,226.0,8.85,11.03,1005.73,224.0,6.7,5951.0,4,8.35,-3.05,16.0,47.4,27.53
2015-05-27,"Yangon, Myanmar",Yangon International Airport (VYYY),27.53,24.03,31.99,23.27,81.6,6.18,0,327.0,8.46,8.47,1007.02,185.0,7.2,5930.0,7,7.96,1.28,22.18,44.39,32.07
2015-05-28,"Yangon, Myanmar",Yangon International Airport (VYYY),32.07,28.23,36.48,29.8,79.4,3.38,0,237.0,10.85,12.74,1007.5,124.0,8.0,6419.0,7,8.25,0.48,9.56,47.77,29.01
2015-05-29,"Yangon, Myanmar",Yangon International Airport (VYYY),29.01,25.63,33.1,25.47,87.9,8.66,0,352.0,9.97,11.03,1005.89,201.0,6.6,4940.0,7,7.47,-1.61,18.22,49.68,30.0
2015-05-30,"Yangon, Myanmar",Yangon International Airport (VYYY),30.0,26.11,34.52,26.15,90.5,9.2,0,322.0,5.6,9.95,1008.59,198.0,7.8,3760.0,7,8.41,2.7,21.24,43.41,29.44
2015-05-31,"Yangon, Myanmar",Yangon International Airport (VYYY),29.44,25.78,34.07,27.66,91.8,0.0,0,235.0,8.38,9.08,1007.78,309.0,6.3,5383.0,4,8.29,-0.81,17.86,43.41,28.78
2015-06-01,"Yangon, Myanmar",Yangon International Airport (VYYY),28.78,24.38,33.21,25.89,83.7,11.69,0,237.0,7.16,14.85,1005.28,64.0,6.1,5511.0,8,8.83,-2.51,20.89,39.11,28.89
2015-06-02,"Yangon, Myanmar",Yangon International Airport (VYYY),28.89,25.94,33.74,24.35,91.9,0.0,0,277.0,8.31,10.83,1011.35,153.0,7.0,6503.0,4,7.8,6.07,11.69,39.11,27.94
2015-06-03,"Yangon, Myanmar",Yangon International Airport (VYYY),27.94,24.61,32.69,24.9,86.8,3.99,0,215.0,12.05,12.74,1009.82,269.0,6.7,5585.0,7,8.08,-1.53,15.68,36.91,31.08
2015-06-04,"Yangon, Myanmar",Yangon International Airport (VYYY),31.08,27.28,36.04,28.47,88.7,7.8,0,272.0,8.84,9.13,1004.79,182.0,8.0,3343.0,7,8.76,-5.03,11.78,41.33,29.6
2015-06-05,"Yangon, Myanmar",Yangon International Airport (VYYY),29.6,26.11,34.36,27.24,83.7,21.34,0,209.0,7.78,17.0,1008.41,84.0,7.4,3031.0,8,8.25,3.61,33.13,54.02,29.91
2015-06-06,"Yangon, Myanmar",Yangon International Airport (VYYY),29.91,26.77,34.96,26.54,80.3,0.0,0,245.0,10.55,17.44,1008.36,194.0,8.0,6107.0,4,8.19,-0.05,29.14,44.82,30.01
2015-06-07,"Yangon, Myanmar",Yangon International Airport (VYYY),30.01,26.37,34.99,27.94,84.5,16.61,0,227.0,7.35,13.37,1006.65,88.0,6.8,4719.0,8,8.62,-1.71,37.96,61.43,31.39
2015-06-08,"Yangon, Myanmar",Yangon International Airport (VYYY),31.39,27.18,36.18,29.84,93.6,26.46,0,268.0,9.2,11.03,1008.07,218.0,7.3,3098.0,8,9.0,1.43,43.08,76.21,30.14
2015-06-09,"Yangon, Myanmar",Yangon International Airport (VYYY),30.14,25.3,34.55,25.93,80.5,0.0,0,298.0,11.68,16.67,1005.0,346.0,,6406.0,4,9.25,-3.08,43.08,76.21,29.93
2015-06-10,"Yangon, Myanmar",Yangon International Airport (VYYY),29.93,26.25,34.59,25.57,80.3,0.0,0,306.0,12.45,15.32,1006.18,205.0,6.0,7812.0,4,8.34,1.18,26.46,72.22,29.54
2015-06-11,"Yangon, Myanmar",Yangon International Airport (VYYY),29.54,25.48,34.45,27.31,82.5,0.0,0,255.0,10.6,15.7,1007.91,147.0,6.9,6730.0,4,8.97,1.73,0.0,64.42,28.15
2015-06-12,"Yangon, Myanmar",Yangon International Airport (VYYY),28.15,25.24,32.82,26.2,84.6,33.39,0,128.0,11.51,16.77,1007.65,142.0,8.0,4197.0,25,7.58,-0.26,33.39,76.47,30.77
2015-06-13,"Yangon, Myanmar",Yangon International Airport (VYYY),30.77,26.49,36.96,27.82,91.0,2.03,0,240.0,9.81,12.8,1007.64,121.0,,4601.0,7,10.46,-0.01,35.42,78.5,29.16
2015-06-14,"Yangon, Myanmar",Yangon International Airport (VYYY),29.16,24.46,33.2,26.31,89.2,0.0,0,202.0,10.21,10.83,1007.64,219.0,7.3,4749.0,4,8.74,0.01,35.42,61.89,28.2
2015-06-15,"Yangon, Myanmar",Yangon International Airport (VYYY),28.2,25.02,33.33,22.97,93.8,50.83,0,165.0,6.47,8.02,1011.42,116.0,7.8,500.0,25,8.31,3.77,52.86,86.25,27.53
2015-06-16,"Yangon, Myanmar",Yangon International Airport (VYYY),27.53,24.33,31.97,24.56,82.5,0.0,0,195.0,11.12,19.0,1009.57,279.0,5.2,6625.0,3,7.64,-1.84,50.83,86.25,28.83
2015-06-17,"Yangon, Myanmar",Yangon International Airport (VYYY),28.83,24.14,33.69,28.55,84.6,10.68,0,272.0,9.81,11.38,1008.73,150.0,5.5,4602.0,8,9.55,-0.85,61.52,96.94,30.1
2015-06-18,"Yangon, Myanmar",Yangon International Airport (VYYY),30.1,26.64,34.06,26.8,92.5,,0,219.0,10.05,10.68,1006.96,197.0,5.2,6099.0,3,7.43,-1.77,10.68,96.94,31.06
2015-06-19,"Yangon, Myanmar",Yangon International Airport (VYYY),31.06,27.46,36.21,28.05,80.4,0.0,0,236.0,10.38,13.35,1007.35,189.0,6.0,4587.0,4,8.75,0.4,10.68,63.54,30.19
2015-06-20,"Yangon, Myanmar",Yangon International Airport (VYYY),30.19,26.52,34.38,29.17,88.6,5.71,0,257.0,10.78,11.07,1007.23,162.0,8.0,6160.0,7,7.86,-0.12,5.71,67.22,29.13
2015-06-21,"Yangon, Myanmar",Yangon International Airport (VYYY),29.13,25.54,34.53,26.93,89.9,9.95,0,227.0,6.56,9.07,1010.72,,6.7,5886.0,7,8.99,3.48,15.66,77.18,30.75
2015-06-22,"Yangon, Myanmar",Yangon International Airport (VYYY),30.75,26.67,36.21,27.69,75.1,6.56,0,196.0,11.2,14.4,1002.68,175.0,5.6,5864.0,7,9.53,-8.04,22.22,32.9,29.8
2015-06-23,"Yangon, Myanmar",Yangon International Airport (VYYY),29.8,24.87,34.04,27.08,75.5,12.92,0,191.0,8.72,12.65,1007.47,218.0,6.5,6377.0,8,9.16,4.8,29.43,45.82,30.27
2015-06-24,"Yangon, Myanmar",Yangon International Airport (VYYY),30.27,26.14,35.11,28.57,79.7,0.0,0,314.0,9.72,17.52,1010.48,176.0,7.6,5873.0,4,8.97,3.01,19.48,35.14,29.28
2015-06-25,"Yangon, Myanmar",Yangon International Airport (VYYY),29.28,24.89,35.15,26.59,81.7,8.69,0,264.0,8.23,10.32,1009.08,336.0,8.0,3789.0,7,10.26,-1.4,21.61,43.83,29.61
2015-06-26,"Yangon, Myanmar",Yangon International Airport (VYYY),29.61,25.08,34.44,27.55,80.7,0.0,0,169.0,8.42,9.96,1007.57,244.0,7.2,6399.0,4,9.36,-1.51,8.69,43.83,31.75
2015-06-27,"Yangon, Myanmar",Yangon International Airport (VYYY),31.75,27.16,37.14,28.62,86.6,0.0,0,248.0,11.4,12.72,1006.87,265.0,6.7,6783.0,4,9.97,-0.71,8.69,38.12,30.88
2015-06-28,"Yangon, Myanmar",Yangon International Airport (VYYY),30.88,26.1,35.63,28.13,85.1,23.33,0,298.0,9.07,16.55,1012.18,196.0,8.0,3586.0,8,9.52,5.31,23.33,51.5,30.46
2015-06-29,"Yangon, Myanmar",Yangon International Airport (VYYY),30.46,25.68,35.15,28.46,80.3,0.0,0,260.0,10.55,12.44,1004.68,66.0,8.0,5809.0,4,9.47,-7.5,23.33,44.94,29.15
2015-06-30,"Yangon, Myanmar",Yangon International Airport (VYYY),29.15,25.27,33.78,26.14,88.0,0.0,0,166.0,11.87,16.38,1007.55,314.0,7.5,5368.0,4,8.51,2.87,23.33,32.02,29.88
2015-07-01,"Yangon, Myanmar",Yangon International Airport (VYYY),29.88,26.26,35.43,26.3,82.5,0.0,0,178.0,7.21,9.27,1007.25,337.0,7.0,6771.0,4,9.17,-0.31,0.0,32.02,31.38
2015-07-02,"Yangon, Myanmar",Yangon International Airport (VYYY),31.38,26.76,35.6,28.07,83.4,0.0,0,220.0,9.17,10.78,1006.89,327.0,7.4,5637.0,4,8.85,-0.36,0.0,23.33,28.45
2015-07-03,"Yangon, Myanmar",Yangon International Airport (VYYY),28.45,24.39,33.92,25.48,86.4,0.0,0,221.0,6.63,11.9,1005.22,238.0,7.6,6388.0,4,9.54,-1.67,0.0,23.33,29.55
2015-07-04,"Yangon, Myanmar",Yangon International Airport (VYYY),29.55,26.8,33.65,26.72,79.9,32.07,0,220.0,11.29,13.24,1007.0,174.0,6.0,880.0,25,6.85,1.78,32.07,55.4,31.64
2015-07-05,"Yangon, Myanmar",Yangon International Airport (VYYY),31.64,27.46,38.15,27.61,80.4,11.12,0,265.0,7.31,8.03,1008.66,342.0,7.1,5899.0,8,10.69,1.66,43.19,43.19,28.73
2015-07-06,"Yangon, Myanmar",Yangon International Airport (VYYY),28.73,25.42,32.87,26.0,84.8,1.4,0,243.0,3.88,4.95,1004.83,220.0,5.6,6050.0,7,7.45,-3.83,44.59,44.59,29.83
2015-07-07,"Yangon, Myanmar",Yangon International Airport (VYYY),29.83,26.29,35.02,25.89,81.1,37.8,0,288.0,11.38,,1007.74,130.0,5.2,3310.0,25,8.73,2.91,50.32,82.39,30.33
2015-07-08,"Yangon, Myanmar",Yangon International Airport (VYYY),30.33,26.05,33.97,27.44,88.6,9.37,0,214.0,7.11,8.35,1011.99,111.0,5.5,4845.0,7,7.92,4.24,48.57,91.76,30.76
2015-07-09,"Yangon, Myanmar",Yangon International Airport (VYYY),30.76,26.59,34.74,28.22,83.7,0.0,0,308.0,6.61,8.89,1002.22,259.0,6.8,6819.0,4,8.15,-9.77,47.17,91.76,29.47
2015-07-10,"Yangon, Myanmar",Yangon International Airport (VYYY),29.47,25.43,34.64,26.64,79.1,0.0,0,307.0,11.18,17.84,1001.87,199.0,8.0,6945.0,4,9.22,-0.35,9.37,91.76,29.42
2015-07-11,"Yangon, Myanmar",Yangon International Airport (VYYY),29.42,25.24,34.55,28.31,81.8,0.0,0,249.0,9.34,11.6,1007.97,264.0,6.4,6164.0,4,9.31,6.1,0.0,59.69,28.67
2015-07-12,"Yangon, Myanmar",Yangon International Airport (VYYY),28.67,24.85,32.48,26.29,77.5,0.0,0,311.0,7.38,12.91,1007.27,227.0,8.0,5889.0,4,7.63,-0.7,0.0,48.57,30.02
2015-07-13,"Yangon, Myanmar",Yangon International Airport (VYYY),30.02,26.6,35.3,26.68,80.4,0.0,0,230.0,9.38,13.25,1009.61,294.0,7.6,6192.0,4,8.7,2.34,0.0,47.17,30.2
2015-07-14,"Yangon, Myanmar",Yangon International Airport (VYYY),30.2,25.59,34.57,25.82,85.4,0.0,0,243.0,8.89,9.69,1006.63,299.0,6.2,6310.0,4,8.99,-2.98,0.0,9.37,29.09
2015-07-15,"Yangon, Myanmar",Yangon International Airport (VYYY),29.09,24.83,33.41,27.2,87.7,2.19,0,239.0,8.21,12.45,,131.0,5.3,6751.0,7,8.57,2.77,2.19,2.19,32.18
2015-07-16,"Yangon, Myanmar",Yangon International Airport (VYYY),32.18,28.59,37.72,27.68,86.2,9.55,0,255.0,8.38,9.01,1012.08,276.0,6.1,4547.0,7,9.13,2.68,11.75,11.75,29.39
2015-07-17,"Yangon, Myanmar",Yangon International Airport (VYYY),29.39,24.87,34.64,26.23,78.9,0.0,0,262.0,8.19,8.34,1007.76,244.0,5.1,6337.0,3,9.77,-4.33,11.75,11.75,30.69
2015-07-18,"Yangon, Myanmar",Yangon International Airport (VYYY),30.69,27.17,35.45,27.12,85.7,14.13,0,191.0,9.17,10.61,1007.02,164.0,6.7,3541.0,8,8.29,-0.74,23.68,25.87,29.38
2015-07-19,"Yangon, Myanmar",Yangon International Airport (VYYY),29.38,23.95,34.18,25.62,94.1,22.42,0,253.0,9.23,10.17,1006.79,246.0,5.3,3571.0,8,10.23,-0.22,36.54,48.29,28.88
2015-07-20,"Yangon, Myanmar",Yangon International Airport (VYYY),28.88,24.62,34.07,28.12,77.4,7.8,0,212.0,10.88,11.21,1006.33,401.0,4.1,6922.0,7,9.45,-0.47,44.34,56.09,31.02
2015-07-21,"Yangon, Myanmar",Yangon International Airport (VYYY),31.02,27.18,35.08,27.44,91.4,31.7,0,251.0,11.34,17.96,1007.94,152.0,4.8,4381.0,25,7.89,1.61,61.92,87.79,30.11
2015-07-22,"Yangon, Myanmar",Yangon International Airport (VYYY),30.11,27.23,35.85,27.42,74.0,2.76,0,279.0,6.0,9.75,1006.47,,5.1,5966.0,7,8.63,-1.47,42.27,88.36,32.21
2015-07-23,"Yangon, Myanmar",Yangon International Airport (VYYY),32.21,29.07,37.66,29.15,77.4,0.0,0,261.0,14.15,17.15,1007.2,4.0,6.7,6162.0,4,8.6,0.73,34.47,78.81,29.89
2015-07-24,"Yangon, Myanmar",Yangon International Airport (VYYY),29.89,26.47,35.03,27.15,83.5,0.0,0,182.0,9.44,9.76,1006.82,151.0,6.3,6985.0,4,8.56,-0.38,2.76,78.81,30.09
2015-07-25,"Yangon, Myanmar",Yangon International Airport (VYYY),30.09,26.32,36.2,27.66,74.7,6.04,0,168.0,6.67,7.96,1006.85,275.0,7.5,6131.0,7,9.88,0.03,6.04,70.72,29.45
2015-07-26,"Yangon, Myanmar",Yangon International Airport (VYYY),29.45,26.3,34.86,26.28,83.1,2.3,0,221.0,9.36,12.35,1009.72,169.0,6.7,5982.0,7,8.56,2.88,8.33,50.6,30.77
2015-07-27,"Yangon, Myanmar",Yangon International Airport (VYYY),30.77,26.46,35.77,29.6,88.7,0.0,0,228.0,8.05,10.99,1008.67,327.0,6.5,6505.0,4,9.3,-1.05,8.33,42.8,31.02
2015-07-28,"Yangon, Myanmar",Yangon International Airport (VYYY),31.02,27.83,35.72,27.89,76.9,0.72,0,253.0,6.61,6.98,1006.17,143.0,4.2,6691.0,7,7.89,-2.5,3.01,11.81,29.89
2015-07-29,"Yangon, Myanmar",Yangon International Airport (VYYY),29.89,26.06,35.05,29.48,85.5,0.0,0,283.0,8.05,9.1,1010.73,245.0,6.7,6999.0,4,8.99,4.57,0.72,9.05,29.79
2015-07-30,"Yangon, Myanmar",Yangon International Airport (VYYY),29.79,26.24,34.37,26.61,80.2,14.14,0,302.0,5.72,6.98,1006.85,395.0,4.3,4931.0,8,8.13,-3.88,14.85,23.19,30.82
2015-07-31,"Yangon, Myanmar",Yangon International Airport (VYYY),30.82,27.01,35.18,28.23,80.8,10.27,0,179.0,7.25,11.58,1006.37,308.0,4.5,4867.0,8,8.17,-0.49,24.4,33.45,31.67
2015-08-01,"Yangon, Myanmar",Yangon International Airport (VYYY),31.67,27.16,36.93,28.96,78.3,0.34,0,177.0,4.75,7.87,1010.79,397.0,4.8,7893.0,7,9.77,4.42,24.74,27.76,29.74
2015-08-02,"Yangon, Myanmar",Yangon International Airport (VYYY),29.74,25.97,33.62,25.19,80.4,5.21,0,216.0,8.48,10.92,1009.28,258.0,7.1,4598.0,7,7.65,-1.51,15.82,30.67,30.02
2015-08-03,"Yangon, Myanmar",Yangon International Airport (VYYY),30.02,26.19,34.06,27.46,76.6,0.0,0,199.0,9.97,10.29,1009.85,376.0,6.0,5719.0,4,7.87,0.57,5.55,30.67,29.74
2015-08-04,"Yangon, Myanmar",Yangon International Airport (VYYY),29.74,26.03,35.29,25.23,81.7,0.0,0,233.0,7.77,12.61,1007.05,316.0,3.5,6361.0,1,9.26,-2.8,5.21,29.95,29.17
2015-08-05,"Yangon, Myanmar",Yangon International Airport (VYYY),29.17,25.09,34.41,26.2,78.7,12.05,0,304.0,6.53,9.54,1012.49,240.0,6.0,6221.0,8,9.32,5.44,12.05,42.0,29.36
2015-08-06,"Yangon, Myanmar",Yangon International Airport (VYYY),29.36,25.31,34.82,26.65,82.0,0.0,0,133.0,11.04,12.84,,371.0,4.3,6047.0,3,9.51,-3.32,12.05,27.87,30.61
2015-08-07,"Yangon, Myanmar",Yangon International Airport (VYYY),30.61,27.41,34.28,26.91,78.0,0.0,0,227.0,9.77,9.97,1005.74,302.0,5.3,8290.0,3,6.87,-3.43,12.05,17.6,30.8
2015-08-08,"Yangon, Myanmar",Yangon International Airport (VYYY),30.8,26.11,34.2,27.41,,0.0,0,284.0,6.33,6.79,1006.13,112.0,5.9,5497.0,3,8.09,0.39,0.0,17.26,30.15
2015-08-09,"Yangon, Myanmar",Yangon International Airport (VYYY),30.15,26.01,34.81,28.26,72.5,11.69,0,222.0,5.73,8.72,1007.98,307.0,4.2,7700.0,8,8.8,1.85,11.69,23.74,29.44
2015-08-10,"Yangon, Myanmar",Yangon International Airport (VYYY),29.44,25.2,33.94,27.32,77.0,0.0,0,226.0,7.29,9.08,1005.74,399.0,5.3,9317.0,3,8.74,-2.25,11.69,23.74,29.59
2015-08-11,"Yangon, Myanmar",Yangon International Airport (VYYY),29.59,26.11,34.2,24.3,79.2,0.0,0,218.0,9.62,11.1,1008.88,487.0,3.2,6773.0,1,8.09,3.14,11.69,23.74,30.14
2015-08-12,"Yangon, Myanmar",Yangon International Airport (VYYY),30.14,26.78,35.24,27.47,75.7,0.0,0,225.0,8.69,11.38,1009.4,416.0,4.2,7649.0,3,8.46,0.52,0.0,11.69,31.01
2015-08-13,"Yangon, Myanmar",Yangon International Airport (VYYY),31.01,27.33,35.99,28.1,77.0,5.93,0,250.0,10.32,10.35,1008.92,369.0,4.5,5931.0,7,8.65,-0.48,5.93,17.62,28.61
2015-08-14,"Yangon, Myanmar",Yangon International Airport (VYYY),28.61,23.49,32.96,24.18,78.3,0.0,0,169.0,9.13,9.98,1002.12,349.0,5.2,8993.0,3,9.47,-6.81,5.93,17.62,30.92
2015-08-15,"Yangon, Myanmar",Yangon International Airport (VYYY),30.92,26.24,36.04,28.38,67.5,0.0,0,254.0,11.46,18.73,1005.39,365.0,5.9,7667.0,3,9.8,3.27,5.93,17.62,30.65
2015-08-16,"Yangon, Myanmar",Yangon International Airport (VYYY),30.65,27.16,34.93,26.0,67.1,0.0,0,192.0,8.68,9.16,1008.43,305.0,4.8,7658.0,3,7.77,3.04,0.0,5.93,29.27
2015-08-17,"Yangon, Myanmar",Yangon International Airport (VYYY),29.27,24.44,33.92,25.84,79.3,0.0,0,216.0,9.41,10.54,1008.51,280.0,5.5,7580.0,3,9.49,0.09,0.0,5.93,29.99
2015-08-18,"Yangon, Myanmar",Yangon International Airport (VYYY),29.99,25.84,34.77,,72.3,0.0,0,243.0,10.65,14.71,1007.18,339.0,2.4,7476.0,1,8.93,-1.34,0.0,5.93,29.52
2015-08-19,"Yangon, Myanmar",Yangon International Airport (VYYY),29.52,25.38,33.94,25.88,75.5,0.0,0,222.0,9.35,10.26,1006.41,189.0,4.9,8177.0,3,8.56,-0.77,0.0,5.93,29.86
2015-08-20,"Yangon, Myanmar",Yangon International Airport (VYYY),29.86,26.0,34.96,27.38,80.9,22.03,0,255.0,9.53,12.4,1009.37,319.0,6.5,6462.0,8,8.96,2.95,22.03,22.03,29.83
2015-08-21,"Yangon, Myanmar",Yangon International Airport (VYYY),29.83,26.55,35.55,25.6,81.0,0.0,0,136.0,,12.3,1006.66,329.0,4.5,8990.0,3,9.0,-2.71,22.03,22.03,29.04
2015-08-22,"Yangon, Myanmar",Yangon International Airport (VYYY),29.04,25.57,34.56,26.73,74.4,4.81,0,176.0,9.58,10.64,1008.67,400.0,3.8,6511.0,7,8.98,2.01,26.84,26.84,30.67
2015-08-23,"Yangon, Myanmar",Yangon International Airport (VYYY),30.67,27.12,35.66,27.8,72.5,38.94,0,231.0,7.85,12.51,1010.52,212.0,5.1,3956.0,25,8.54,1.85,43.75,65.78,31.67
2015-08-24,"Yangon, Myanmar",Yangon International Airport (VYYY),31.67,28.33,36.75,29.58,77.2,0.0,0,254.0,9.05,10.92,1010.61,352.0,3.2,7481.0,1,8.41,0.09,43.75,65.78,30.87
2015-08-25,"Yangon, Myanmar",Yangon International Airport (VYYY),30.87,26.84,36.3,27.03,76.5,0.0,0,230.0,7.14,13.0,1008.21,435.0,3.1,8562.0,1,9.47,-2.39,38.94,65.78,30.24
2015-08-26,"Yangon, Myanmar",Yangon International Airport (VYYY),30.24,26.4,34.95,25.75,82.5,0.0,0,236.0,7.46,11.84,1005.29,316.0,3.8,8363.0,1,8.55,-2.93,0.0,65.78,29.11
2015-08-27,"Yangon, Myanmar",Yangon International Airport (VYYY),29.11,25.6,34.18,25.82,,0.0,0,232.0,6.09,7.3,1012.13,543.0,4.2,8604.0,3,8.58,6.84,0.0,43.75,28.31
2015-08-28,"Yangon, Myanmar",Yangon International Airport (VYYY),28.31,24.63,32.29,25.32,71.0,0.0,0,290.0,10.18,19.01,1008.29,409.0,3.5,9149.0,1,7.66,-3.84,0.0,43.75,30.23
2015-08-29,"Yangon, Myanmar",Yangon International Airport (VYYY),30.23,25.92,34.2,26.14,86.7,3.62,0,173.0,7.58,8.5,1008.71,364.0,3.7,8026.0,7,8.28,0.43,3.62,42.57,30.08
2015-08-30,"Yangon, Myanmar",Yangon International Airport (VYYY),30.08,26.04,34.86,24.13,79.6,0.0,0,212.0,7.06,8.69,1009.75,452.0,0.8,9384.0,1,8.83,1.04,3.62,3.62,29.73
2015-08-31,"Yangon, Myanmar",Yangon International Airport (VYYY),29.73,26.17,34.37,,70.7,14.18,0,278.0,7.29,10.41,1012.47,358.0,3.2,7067.0,8,8.2,2.72,17.8,17.8,28.38
2015-09-01,"Yangon, Myanmar",Yangon International Airport (VYYY),28.38,23.33,33.68,24.06,66.5,36.12,0,248.0,7.28,12.59,1003.23,362.0,2.7,5421.0,25,10.36,-9.24,50.3,53.93,28.83
2015-09-02,"Yangon, Myanmar",Yangon International Airport (VYYY),28.83,25.02,33.93,25.73,71.2,14.23,0,128.0,9.16,17.9,1008.03,379.0,4.6,8545.0,8,8.9,4.8,64.53,68.15,29.42
2015-09-03,"Yangon, Myanmar",Yangon International Airport (VYYY),29.42,26.34,33.15,24.63,75.7,0.0,0,204.0,9.48,11.36,1011.09,561.0,1.9,9276.0,1,6.81,3.06,50.35,68.15,28.83
